akronim,skor,hitung,url
 KPK=>Komisi Pemberantasan Korupsi,0.9523809523809521,186,http://news.okezone.com/read/2011/03/04/339/431398/tokoh-lintas-agama-serahkan-data-korupsi-ke-kpk::http://news.okezone.com/read/2011/03/04/339/431567/kpk-dekati-parpol::http://news.okezone.com/read/2011/03/07/339/432248/kpk-tegas-ke-dpr-lembek-ke-jaksa-polisi-nakal::http://news.okezone.com/read/2011/03/08/339/432615/hakim-peringatkan-pengacara-ari-muladi::http://news.okezone.com/read/2011/03/08/339/432615/hakim-peringatkan-pengacara-ari-muladi::http://news.okezone.com/read/2011/03/10/339/433642/akhir-2011-kpk-janji-tuntaskan-kasus-cek-pelawat::http://news.okezone.com/read/2011/03/11/339/434012/kpk-tak-mau-reaktif-tanggapi-pemberitaan-the-age::http://news.okezone.com/read/2011/03/11/339/434136/kpk-harus-usut-kasus-century-terkait-istana::http://news.okezone.com/read/2011/03/12/339/434253/pemberitaan-the-age-sby-diminta-tak-sekadar-membantah::http://news.okezone.com/read/2011/03/13/339/434375/kpk-hakim-polisi-dan-jaksa-kompak-manipulasi-hukum::http://news.okezone.com/read/2011/03/15/339/435248/tim-pdi-nilai-kasus-cek-pelawat-sarat-rekayasa::http://news.okezone.com/read/2011/03/16/339/435429/lsm-adukan-dugaan-korupsi-gedung-baru-dpr::http://news.okezone.com/read/2011/03/16/339/435458/kpk-tudingan-anggodo-tak-terbukti::http://news.okezone.com/read/2011/03/16/339/435600/kpk-siap-bongkar-korupsi-proyek-rekonstruksi-aceh::http://news.okezone.com/read/2011/03/17/339/435924/hakim-kasus-cek-pelawat-laporkan-harta-kekayaan::http://news.okezone.com/read/2011/03/17/339/436049/kpk-disusupi-mafia-hukum::http://news.okezone.com/read/2011/03/18/339/436312/ketua-dpr-soal-gedung-baru-tanya-ke-priyo-titik::http://news.okezone.com/read/2011/03/19/339/436587/pks-dilaporkan-ke-polisi-kpk-dan-ppatk::http://news.okezone.com/read/2011/03/21/339/437162/ditemani-kuasa-hukum-yusuf-sambangi-kpk::http://news.okezone.com/read/2011/03/21/339/437195/berkas-18-tersangka-dgs-bi-dinyatakan-lengkap::http://news.okezone.com/read/2011/03/21/339/437198/anis-matta-ancaman-yusuf-sudah-sejak-2005::http://news.okezone.com/read/2011/03/21/339/437280/pks-bahas-strategi-hadapi-yusuf-supendi::http://news.okezone.com/read/2011/03/21/340/437182/ratusan-karyawan-pbm-geruduk-kantor-pelindo-iii::http://news.okezone.com/read/2011/03/22/339/437560/serangan-ke-pks-akan-terus-berlanjut::http://news.okezone.com/read/2011/03/22/339/437578/fachri-hamzah-pks-diserang-luar-dalam::http://news.okezone.com/read/2011/03/23/339/437979/penuntutan-kasus-korupsi-berikan-ke-kpk::http://news.okezone.com/read/2011/03/23/339/437986/elite-pks-dikabarkan-bertemu-yusuf-supendi::http://news.okezone.com/read/2011/03/23/339/438009/presiden-pks-bantah-ada-pertemuan-dengan-yusuf::http://news.okezone.com/read/2011/03/24/339/438533/oknum-pegawai-kpk-tilep-uang-negara::http://news.okezone.com/read/2011/03/25/339/438743/mantan-mendagri-hari-sabarno-pasrah-pada-kpk::http://news.okezone.com/read/2011/03/25/339/438765/icw-azis-syamsuddin-gede-rasa::http://news.okezone.com/read/2011/03/25/339/438820/amien-rais-kpk-praktekkan-korupsi-halus::http://news.okezone.com/read/2011/03/25/339/438881/kpk-siap-telusuri-laporan-icw-soal-anggota-dpr::http://news.okezone.com/read/2011/03/25/339/438962/hari-sabarno-akhirnya-masuk-bui-cipinang::http://news.okezone.com/read/2011/03/25/339/438969/wow-1-ruangan-baru-anggota-dpr-seharga-rp800-juta::http://news.okezone.com/read/2011/05/09/339/454984/nama-calon-pansel-kpk-sudah-masuk-tapi-belum-final::http://news.okezone.com/read/2011/05/10/337/455619/pemprov-jabar-cari-bukti-soal-nii::http://news.okezone.com/read/2011/05/10/339/455392/kejari-tak-kembalikan-laptop-antasari::http://news.okezone.com/read/2011/05/10/339/455422/ketua-kpk-bantah-terima-suap-rp10-miliar::http://news.okezone.com/read/2011/05/10/339/455530/angelina-sondakh-akhirnya-buka-mulut::http://news.okezone.com/read/2011/05/11/339/456056/pengamat-sby-ingin-selamatkan-citra-demokrat::http://news.okezone.com/read/2011/05/13/339/456841/banggar-dpr-tak-ada-kaitan-dengan-rosa::http://news.okezone.com/read/2011/05/15/339/457327/kamarudin-tantang-kpk-ungkap-korupsi-nazaruddin::http://news.okezone.com/read/2011/02/10/339/423383/golkar-ajukan-penangguhan-penahanan-kadernya-ke-kpk::http://news.okezone.com/read/2011/02/10/339/423394/pdip-enggan-campuri-urusan-johnny-allen::http://news.okezone.com/read/2011/02/10/339/423574/sarjono-turin-jadi-kejari-kendal::http://news.okezone.com/read/2011/02/11/339/423924/kasihan-kalau-megawati-diperiksa-kpk::http://news.okezone.com/read/2011/02/11/339/424019/kpk-segera-panggil-akil-mochtar::http://news.okezone.com/read/2011/02/11/339/424025/kpk-tak-akan-panggil-mega::http://news.okezone.com/read/2011/02/12/339/424072/kpk-tangkap-jaksa-diduga-peras-pegawai-bumn::http://news.okezone.com/read/2011/02/12/339/424096/icw-kejaksaan-tak-serius-awasi-anggotanya::http://news.okezone.com/read/2011/02/12/339/424117/icw-tak-ada-salahnya-kpk-periksa-megawati::http://news.okezone.com/read/2011/02/12/339/424125/kpk-tetapkan-jaksa-dsw-sebagai-tersangka::http://news.okezone.com/read/2011/02/12/339/424138/kpk-jangan-hanya-berani-sama-koruptor-kelas-teri::http://news.okezone.com/read/2011/02/13/339/424380/remunerasi-tak-jamin-jaksa-nakal-tobat::http://news.okezone.com/read/2011/02/13/339/424387/icw-tren-jaksa-nakal-meningkat::http://news.okezone.com/read/2011/02/14/339/424654/anak-nikah-boby-suhardiman-diizinkan-keluar-lp::http://news.okezone.com/read/2011/02/14/339/424734/kpk-telusuri-tersangka-lain-dalam-kasus-jaksa-dsw::http://news.okezone.com/read/2011/02/14/339/424788/maki-laporkan-cabup-morotai-ke-kpk::http://news.okezone.com/read/2011/02/17/339/425795/pdip-kpk-cukup-mencegah-saja-jangan-menindak::http://news.okezone.com/read/2011/02/17/339/425795/pdip-kpk-cukup-mencegah-saja-jangan-menindak::http://news.okezone.com/read/2011/02/17/339/425803/segera-jadikan-nunun-nurbaeti-tersangka::http://news.okezone.com/read/2011/02/18/339/426163/marzuki-kode-etik-dpr-hasil-revisi-lebih-tegas::http://news.okezone.com/read/2011/02/18/339/426190/polri-buru-42-rekening-mencurigakan-pegawai-ditjen-pajak::http://news.okezone.com/read/2011/02/18/339/426192/megawati-dipanggil-kpk::http://news.okezone.com/read/2011/02/19/339/426428/ruhut-megawati-berhak-menolak-panggilan-kpk::http://news.okezone.com/read/2011/02/19/339/426428/ruhut-megawati-berhak-menolak-panggilan-kpk::http://news.okezone.com/read/2011/02/19/339/426436/megawati-sia-siakan-panggung-politik::http://news.okezone.com/read/2011/02/19/339/426507/tak-hadir-di-kpk-turunkan-citra-megawati::http://news.okezone.com/read/2011/02/19/339/426514/penuhi-panggilan-kpk-megawati-beri-pendidikan-hukum::http://news.okezone.com/read/2011/02/19/340/426464/amien-rais-keberadaan-kpk-hanya-isapan-jempol::http://news.okezone.com/read/2011/02/20/339/426619/hak-angket-pajak-tak-mendistorsi-kasus-gayus::http://news.okezone.com/read/2011/02/20/340/426666/repdem-kecam-pemanggilan-megawati-oleh-kpk::http://news.okezone.com/read/2011/02/21/338/426938/coba-blokir-jalan-polisi-tendangi-baliho-demonstran::http://news.okezone.com/read/2011/02/21/339/426942/ppatk-sudah-kirim-data-rekening-ke-mabes-polri::http://news.okezone.com/read/2011/02/21/339/426945/ketua-dpr-minta-kpk-hargai-megawati::http://news.okezone.com/read/2011/02/21/339/427076/taufiq-kiemas-bungkam-soal-istrinya-dipanggil-kpk::http://news.okezone.com/read/2011/02/21/339/427143/jhoni-allen-duga-demo-di-kpk-pesanan::http://news.okezone.com/read/2011/02/21/340/427045/pdip-makassar-percaya-mega-tak-terlibat-kasus-cek::http://news.okezone.com/read/2011/02/22/339/427524/kpk-didesak-jadikan-nurdin-tersangka-suap-dgs-bi::http://news.okezone.com/read/2011/02/22/339/427576/kpk-diminta-supervisi-kejari-samarinda::http://news.okezone.com/read/2011/02/22/339/427680/miranda-hanya-lempar-senyum::http://news.okezone.com/read/2011/02/24/339/428364/kpk-tunggu-data-dugaan-suap-hak-angket-pajak::http://news.okezone.com/read/2011/02/24/339/428450/lebih-elegan-jika-mega-mau-datang-ke-kpk::http://news.okezone.com/read/2011/02/25/339/428801/kpk-pertimbangkan-permintaan-panda::http://news.okezone.com/read/2011/02/25/339/428908/bibit-chandra-pernah-didampingi-pengusaha-lho::http://news.okezone.com/read/2011/02/25/339/429002/gayus-bisa-buktikan-hartanya-tanpa-aturan-khusus::http://news.okezone.com/read/2011/03/01/339/430095/dubes-as-sambangi-gedung-kpk::http://news.okezone.com/read/2011/03/01/339/430157/ky-maklumi-diskon-vonis-hakim-ibrahim::http://news.okezone.com/read/2011/03/02/339/430554/polisi-dan-kpk-berguru-di-fbi::http://news.okezone.com/read/2011/03/02/339/430593/kpk-diminta-awasi-pln::http://news.okezone.com/read/2011/03/02/339/430630/kpk-diminta-ungkap-pengusaha-di-balik-bibit-chandra::http://news.okezone.com/read/2011/03/03/339/430971/kpk-kerjasama-dengan-fbi-dpr-parno::http://news.okezone.com/read/2011/03/03/339/430976/kerja-sama-kpk-fbi-harus-dipandang-positif::http://news.okezone.com/read/2011/04/18/339/447290/kejanggalan-hakim-kasus-antasari-dibeberkan-ke-ky::http://news.okezone.com/read/2011/04/19/339/447831/antasari-masih-berpeluang-bebas::http://news.okezone.com/read/2011/04/20/339/448221/istana-bantah-penahanan-antasari-terkait-pilpres::http://news.okezone.com/read/2011/04/21/339/448662/kpk-bpkp-sepakat-tingkatkan-kerja-sama::http://news.okezone.com/read/2011/04/22/339/448881/kpk-tetapkan-sekretaris-kemenpora-jadi-tersangka::http://news.okezone.com/read/2011/04/22/339/448907/ses-kempenpora-tersangka-menpora-akan-koordinasi-dengan-menpan::http://news.okezone.com/read/2011/04/22/339/448990/kpk-geledah-kantor-rekanan-sesmenpora::http://news.okezone.com/read/2011/04/24/339/449235/icw-desak-kpk-periksa-menteri-andi-mallarangeng::http://news.okezone.com/read/2011/04/24/339/449245/kartini-korupsi-kartini-yang-mati::http://news.okezone.com/read/2011/04/24/339/449337/icw-minta-dpr-hentikan-revisi-uu-kpk::http://news.okezone.com/read/2011/04/25/339/449647/kpk-bidik-pelaku-lain-suap-sekretaris-kemenpora::http://news.okezone.com/read/2011/04/25/339/449700/kpk-temukan-ribuan-dolar-euro-di-ruang-sesmenpora::http://news.okezone.com/read/2011/04/25/339/449706/ketua-dpr-minta-icw-tak-asal-bicara::http://news.okezone.com/read/2011/04/25/339/449740/ayo-awasi-proyek-wisma-atlet-sea-games::http://news.okezone.com/read/2011/04/25/339/449841/usai-diperiksa-kpk-penyuap-sesmenpora-bungkam::http://news.okezone.com/read/2011/04/26/339/450121/diperiksa-kpk-sekretaris-kemenpora-bungkam::http://news.okezone.com/read/2011/04/27/339/450620/pembunuh-asli-nasrudin-mengaku-lewat-surat::http://news.okezone.com/read/2011/04/27/339/450680/aktivis-desak-sekjen-dpr-klarifikasi::http://news.okezone.com/read/2011/04/27/340/450689/ganti-rugi-lapindo-lamban-bakrie-salahkan-kpk::http://news.okezone.com/read/2011/04/28/339/451100/revisi-uu-kpk-upaya-balas-dendam-dpr::http://news.okezone.com/read/2011/04/29/339/451397/bongkar-century-bendera-minta-antasari-jadi-saksi::http://news.okezone.com/read/2011/04/29/339/451540/demokrat-bantah-terlibat-kasus-suap-seskemenpora::http://news.okezone.com/read/2011/04/29/339/451617/bendahara-pan-mangkir-diperiksa-kpk::http://news.okezone.com/read/2011/04/30/339/451668/dpr-lsm-tak-paham-revisi-uu-kpk::http://news.okezone.com/read/2011/04/30/339/451684/cari-aman-rosa-pecat-pengacaranya::http://news.okezone.com/read/2011/04/30/339/451693/akbar-kasus-century-harus-selesai::http://news.okezone.com/read/2011/04/30/339/451697/timwas-century-dpr-bakal-panggil-antasari-azhar::http://news.okezone.com/read/2011/04/30/339/451697/timwas-century-dpr-bakal-panggil-antasari-azhar::http://news.okezone.com/read/2011/04/30/339/451754/kpk-tunggu-alat-bukti-periksa-petinggi-partai::http://news.okezone.com/read/2011/05/02/339/452248/sekjen-dpr-jadi-saksi-agus-condro::http://news.okezone.com/read/2011/05/02/339/452339/antasari-diminta-ungkap-kasus-it-kpu-century::http://news.okezone.com/read/2011/05/02/339/452438/kpk-punya-utang-kasus-it-kpu-bank-century::http://news.okezone.com/read/2011/05/03/339/452698/adhyaksa-dault-dipecat-jadi-pengacara-wafid-muharam::http://news.okezone.com/read/2011/05/03/339/452782/ary-muladi-dituntut-5-tahun-penjara::http://news.okezone.com/read/2011/05/03/339/452819/kpk-cekal-politisi-demokrat-amrun-daulay::http://news.okezone.com/read/2011/05/03/339/452852/kpk-inisiatif-tambah-2-calon-dirut::http://news.okezone.com/read/2011/05/04/339/453171/yurod-saleh-direktur-penyidikan-kpk-yang-baru::http://news.okezone.com/read/2011/05/04/339/453171/yurod-saleh-direktur-penyidikan-kpk-yang-baru::http://news.okezone.com/read/2011/05/04/339/453193/kpk-tunggu-laporan-harta-hakim-mk-dan-ma::http://news.okezone.com/read/2011/05/04/339/453223/direktur-baru-kpk-janji-bereskan-kasus-besar::http://news.okezone.com/read/2011/05/04/339/453243/lagi-kejagung-kirim-2-nama-untuk-jadi-pejabat-kpk::http://news.okezone.com/read/2011/05/05/339/453731/kpk-periksa-lagi-kabiro-perencanaan-kemenpora::http://news.okezone.com/read/2011/05/06/339/454092/kpk-akan-panggil-bendahara-partai-demokrat::http://news.okezone.com/read/2011/05/06/339/454114/sby-minta-kpk-tangkap-basah-koruptor-di-daerah::http://news.okezone.com/read/2011/05/06/339/454117/jasin-tantang-antasari-serahkan-data-it-kpu::http://news.okezone.com/read/2011/05/06/339/454125/ditanya-soal-nunun-bibit-angkat-tangan::http://news.okezone.com/read/2011/05/06/339/454127/presiden-minta-revisi-uu-tipikor-tidak-tambal-sulam::http://news.okezone.com/read/2011/05/06/339/454161/kpk-diminta-ikut-jamin-transparansi-tender::http://news.okezone.com/read/2011/05/06/339/454193/kpk-janji-tak-pandang-bulu-tuntaskan-kasus-it-kpu::http://news.okezone.com/read/2011/05/06/339/454212/kpk-minta-tender-proyek-digelar-online::http://news.okezone.com/read/2011/05/06/339/454279/dicecar-wartawan-wafid-enggan-buka-suara::http://news.okezone.com/read/2011/03/26/339/439117/kpk-tangkap-2-buron-kejati-sulsel::http://news.okezone.com/read/2011/03/26/339/439194/kpk-tangkap-2-buronan-kajati-sulsel-di-rumah-kos::http://news.okezone.com/read/2011/03/26/339/439198/kronologis-penangkapan-buronan-kejati-sulsel::http://news.okezone.com/read/2011/03/27/339/439273/kpk-bukan-tempat-pelampiasan-konflik-internal-pks::http://news.okezone.com/read/2011/03/27/339/439273/kpk-bukan-tempat-pelampiasan-konflik-internal-pks::http://news.okezone.com/read/2011/03/27/339/439283/bebaskan-penilep-uang-kpk-mulai-masuk-angin::http://news.okezone.com/read/2011/03/28/339/439622/mega-saya-tidak-tahu-soal-century::http://news.okezone.com/read/2011/03/28/339/439644/kpk-draf-ruu-tipikor-akan-suburkan-koruptor::http://news.okezone.com/read/2011/03/28/339/439688/yusuf-supendi-laporkan-presiden-pks-ke-mabes-polri::http://news.okezone.com/read/2011/03/28/339/439735/patrialis-jamin-uu-tipikor-takkan-bikin-kpk-lemah::http://news.okezone.com/read/2011/03/28/339/439739/kenapa-kpk-belum-usut-proyek-gedung-baru-dpr::http://news.okezone.com/read/2011/03/28/339/439741/yusuf-supendi-akui-dikirimi-psikiater-oleh-pks::http://news.okezone.com/read/2011/03/28/339/439777/kpk-laporkan-eks-pegawainya-ke-polisi::http://news.okezone.com/read/2011/03/29/339/440141/kejagung-sulit-panggil-kepala-unit-bri-ciputat-soal-jaksa-dsw::http://news.okezone.com/read/2011/03/30/339/440605/kpk-akui-tak-bisa-awasi-proyek-gedung-baru-dpr::http://news.okezone.com/read/2011/03/30/339/440640/pemerintah-tak-libatkan-kpk-bahas-ruu-tipikor::http://news.okezone.com/read/2011/03/30/339/440655/kpk-siap-hukum-petugas-pemberi-perlakuan-khusus::http://news.okezone.com/read/2011/04/01/339/441268/kpk-diminta-periksa-hatta-rajasa-adiknya::http://news.okezone.com/read/2011/04/01/339/441289/kpk-periksa-tersangka-jaksa-dwi::http://news.okezone.com/read/2011/04/01/339/441437/hatta-radjasa-bantah-dipanggil-kpk::http://news.okezone.com/read/2011/04/01/339/441439/banyak-protes-demokrat-buat-survei-gedung-baru-dpr::http://news.okezone.com/read/2011/04/04/339/442139/adik-ketua-kpk-lolos-seleksi-calon-hakim-agung::http://news.okezone.com/read/2011/04/04/343/442203/ramai-ramai-tolak-kerdilkan-kpk-benarkah::http://news.okezone.com/read/2011/04/04/343/442338/ketika-rakyat-jelata-bicara-korupsi::http://news.okezone.com/read/2011/04/05/339/442729/kpk-awasi-badan-pertanahan-nasional::http://news.okezone.com/read/2011/04/05/339/442754/pengacara-yusuf-supendi-sambangi-kpk::http://news.okezone.com/read/2011/04/05/339/442757/cegah-korupsi-kpk-monitoring-penggunaan-apbd::http://news.okezone.com/read/2011/04/05/339/442813/kpk-diminta-selidiki-dana-desain-senilai-rp10-m::http://news.okezone.com/read/2011/04/06/339/443062/yusuf-supendi-kembali-sambangi-kpk::http://news.okezone.com/read/2011/04/06/339/443258/kpk-diminta-tangani-kasus-korupsi-di-daerah::http://news.okezone.com/read/2011/04/06/339/443279/kejagung-ajukan-2-nama-pengganti-direktur-kpk::http://news.okezone.com/read/2011/04/07/339/443678/pecat-nurlif-istana-tunggu-kpk::http://news.okezone.com/read/2011/04/10/339/444311/pks-ini-cobaan::http://news.okezone.com/read/2011/04/11/339/444639/eks-dirtut-kpk-gaji-jadi-kecil-kerja-tetap-optimal::http://news.okezone.com/read/2011/04/11/339/444681/masih-magiskah-sumpah-antikorupsi-pejabat-kejaksaan::http://news.okezone.com/read/2011/04/13/339/445497/2-politisi-ppp-didakwa-terima-suap-cek-perjalanan::http://news.okezone.com/read/2011/04/13/339/445526/paskah-suzetta-minta-penyuap-diadili::http://news.okezone.com/read/2011/04/13/339/445632/ky-segera-panggil-majelis-hakim-kasus-antasari::http://news.okezone.com/read/2011/04/14/339/445966/menag-tindak-siapa-pun-yang-selewengkan-dana-haji::http://news.okezone.com/read/2011/04/14/339/446006/menhut-kpk-satgas-batal-bertemu::http://news.okezone.com/read/2011/04/16/339/446822/kpk-akui-sulit-usut-kasus-gayus-tambunan
